city,property_name,link,property_id,society,societyName,latitude,longitude,price,pricePerSqft,area,areaWithType,areaSqm,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,overlooking,agePossession,postedDate,nearbyLocations,description,furnishDetails,features,rating,mainImage,breadcrumbHierarchy,additionalDetailsJson,reraStatus,reraWebsite,dealerName,dealerCompany,dealerMemberSince,dealerAddress,dealerWebsite
bangalore,"3 BHK FlatinHoodi, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vaswani-exquisite-hoodi-bangalore-east-2300-sqft-spid-J90492214,J90492214,Vaswani Exquisite,Vaswani Exquisite,12.98925052674716,77.72379406735926,4.4 Crore,"@ 19,130 per sqft","₹19,130 /sqft",Built-up area: 2300 (213.68 sq.m.)  sqft,213.68,3 Bedrooms,3 Bathrooms,2 Balconies,Study Room,"03000, Hoodi, Bangalore",20th   of 21 Floors,North,"Park,Club,Others",1 to 5 Year Old,"Jun 16, 2026","['Whitefield', 'Hoodi Halt', 'Vydehi Hospital', 'Sri Sathya Sai Institute', 'NH 44', 'Bagmane World Technology', 'Accenture BDC10', 'EuroSchool Whitefield', 'Collins Aerospace', 'Mercedes-Benz Corporate office', 'The Den Bengaluru', 'Whitefield Hoskote Road', 'Reliance Smart']","Vaswani exquisite is designed very well to provide 3.5bhk with modern facilities such as swimming pool, fitness centre / gym, club house, park, shopping centre, lift(s), security guard and maintenance staff. Internally facing - Amenities, garden and lake facing. 
Note: Builder unit
Close to - Mall, ...",,,"['Construction3.7 out of 5', 'Amenities3.8 out of 5', 'Management3.2 out of 5', 'Connectivity4.1 out of 5', 'Green Area3.2 out of 5']",https://imagecdn.99acres.com/media1/37301/6/746026980O-1776586340064.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Whitefield', 'Flats for sale in Hoodi', '3 BHK Flats for sale in Hoodi']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"4 BHK FlatinHoodi, Bangalore",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-vaswani-exquisite-hoodi-bangalore-east-2860-sqft-spid-G90492060,G90492060,Vaswani Exquisite,Vaswani Exquisite,12.990705279010976,77.72852480752864,5.45 Crore,"@ 19,055 per sqft","₹19,055 /sqft",Built-up area: 2860 (265.7 sq.m.)  sqft,265.7,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,"0200, Hoodi, Bangalore",20th   of 21 Floors,North,"Club,Park,Others",1 to 5 Year Old,"Jun 16, 2026","['Whitefield', 'Hoodi Halt', 'Vydehi Hospital', 'Sri Sathya Sai Institute', 'NH 44', 'Bagmane World Technology', 'Accenture BDC10', 'EuroSchool Whitefield', 'Collins Aerospace', 'Mercedes-Benz Corporate office', 'The Den Bengaluru', 'Whitefield Hoskote Road', 'Reliance Smart']","The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, fitness centre / gym, club house, park, shopping centre, lift(s), security guard and maintenance staff.
Internally facing - Amenities, garden and lake facing. 
Note: Builder unit. 
Close to - ...",,,"['Construction3.7 out of 5', 'Amenities3.8 out of 5', 'Management3.2 out of 5', 'Connectivity4.1 out of 5', 'Green Area3.2 out of 5']",https://imagecdn.99acres.com/media1/37301/8/746028870O-1776586610020.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Whitefield', 'Flats for sale in Hoodi', '4 BHK Flats for sale in Hoodi']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinPanathur, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-neopolis-panathur-bangalore-east-1611-sqft-spid-P91852350,P91852350,Sobha Neopolis,Sobha Neopolis,12.933305555555554,77.71506944444445,2.4 Crore,"@ 21,220 per sqft","₹21,220 /sqft",Super Built-up area 1611(149.67 sq.m.)Carpet area: 1131 sqft (105.07 sq.m.)  sqft,149.67,3 Bedrooms,2 Bathrooms,1 Balcony,"Pooja Room,Study Room","A121, Panathur, Bangalore",16th   of 18 Floors,East,"Pool,Park,Club,Main Road,Others",0 to 1 Year Old,"Jul 07, 2026","['Sarah Montessori School', 'SH 35', 'Aurbis Business Parks', 'Sakra World Hospital', 'Kadubeesanahalli Metro Station', 'Annamalai University Bangalore', 'Virginia Mall', 'Oakwood Residence Whitefield', 'Atal Bihari Vajpayee Stadium', 'Karnataka Golf Association', 'KSR Bengaluru City Junction', 'Kempegowda International Airport']","The flat is facing the east direction. Containing 3 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1611 sq.Ft. This flat is situated on the 16th floor of this 18 floors tall residential building. The flat is currently under construction stage and you can exp...",,,"['Connectivity3.8 out of 5', 'Lifestyle4 out of 5', 'Safety4 out of 5', 'Green Area3.8 out of 5']",https://imagecdn.99acres.com/media1/38905/8/778108006O-1781598248203.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Outer Ring Road East', 'Flats for sale in Panathur', '3 BHK Flats for sale in Panathur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinBalagere, Near Panathur, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sm-art-balagere-bangalore-east-1585-sqft-spid-Q91967116,Q91967116,SM Art,SM Art,12.936119444444444,77.72437222222223,1.8 Crore,"@ 11,356 per sqft","₹11,356 /sqft",Super Built-up area 1585(147.25 sq.m.)Built-up area: 1400 sqft (130.06 sq.m.)Carpet area: 1200 sqft (111.48 sq.m.)  sqft,147.25,3 Bedrooms,3 Bathrooms,2 Balconies,Store Room,"345, Balagere, Near Panathur, Bangalore",11st   of 21 Floors,East,"Park,Pool,Club,Main Road",0 to 1 Year Old,"Jun 19, 2026","['Seetharam Palya Metro Station', 'UB City', 'State Highway 35', 'ORCHIDS The International School', 'Christ University', 'Hope Hospital', 'Kempegowda International Airport', 'Belandur Road Railways', 'INTERNATIONAL TECH PARK', 'Radisson Blu Bengaluru Outer Ring Road', 'M. Chinnaswamy Stadium']","The flat is facing the east direction. The flat is over 1585 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The property is located on the 11th floor of a 21 floors tall building. This is a ready to move project and the property is 0-1 year old. The well built v...",,,"['Connectivity3.4 out of 5', 'Lifestyle3.5 out of 5', 'Safety3.5 out of 5', 'Green Area3.5 out of 5']",https://imagecdn.99acres.com/media1/39002/15/780055800O-1781867146044.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Balagere', '3 BHK Flats for sale in Balagere']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,SHARU HOMES,SHARU homes,"Member Since Dec, 2023","LN coworks 5th cross, Kothanur Bda, RBI layout, Jp, Bangalore South",www.sharuhomes.com
bangalore,"4 BHK FlatinPanathur, Bangalore",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sobha-neopolis-panathur-bangalore-east-2481-sqft-spid-P91853436,P91853436,Sobha Neopolis,Sobha Neopolis,12.931366666666666,77.71429722222223,3.8 Crore,"@ 23,485 per sqft","₹23,485 /sqft",Super Built-up area 2481(230.49 sq.m.)Carpet area: 1618 sqft (150.32 sq.m.)  sqft,230.49,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Study Room","A121, Panathur, Bangalore",10th   of 18 Floors,West,"Pool,Park,Club",0 to 1 Year Old,"Jun 16, 2026","['Sarah Montessori School', 'SH 35', 'Aurbis Business Parks', 'Sakra World Hospital', 'Kadubeesanahalli Metro Station', 'Annamalai University Bangalore', 'Virginia Mall', 'Oakwood Residence Whitefield', 'Atal Bihari Vajpayee Stadium', 'Karnataka Golf Association', 'KSR Bengaluru City Junction', 'Kempegowda International Airport']","This property faces the west direction. The flat is over 2481 sq.Ft. Super built up area and comes with 4 bedroom(s), 5 bathrooms and 2 balconies. The residential building has 18 floors in total and the flat for sale is located on the 10th floor. An added advantage of this 0-1 year old flat is that ...",,,"['Connectivity3.8 out of 5', 'Lifestyle4 out of 5', 'Safety4 out of 5', 'Green Area3.8 out of 5']",https://imagecdn.99acres.com/media1/38829/1/776581418O-1781346400910.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Outer Ring Road East', 'Flats for sale in Panathur', '4 BHK Flats for sale in Panathur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinPanathur, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-neopolis-panathur-bangalore-east-1915-sqft-spid-S92754938,S92754938,Sobha Neopolis,Sobha Neopolis,12.9339235,77.7137329,2.9 Crore,"@ 15,143 per sqft","₹23,387 /sqft",Super Built-up area 1915(177.91 sq.m.)Built-up area: 1840 sqft (170.94 sq.m.)Carpet area: 1240 sqft (115.2 sq.m.)  sqft,177.91,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,"F-1789, Panathur, Bangalore",16th   of 18 Floors,West,"Pool,Park,Club",0 to 1 Year Old,"Jul 17, 2026","['Sarah Montessori School', 'SH 35', 'Aurbis Business Parks', 'Sakra World Hospital', 'Kadubeesanahalli Metro Station', 'Annamalai University Bangalore', 'Virginia Mall', 'Oakwood Residence Whitefield', 'Atal Bihari Vajpayee Stadium', 'Karnataka Golf Association', 'KSR Bengaluru City Junction', 'Kempegowda International Airport']","This residential flat is west-Facing direction. The flat occupies a super built up area of 1915 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. The property is located on the 16th floor of a 18 floors tall building. As the project is already ready to move, so you can easily move int...",,,"['Connectivity3.8 out of 5', 'Lifestyle4 out of 5', 'Safety4 out of 5', 'Green Area3.8 out of 5']",https://imagecdn.99acres.com/media1/39816/16/796336415O-1784267304584.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Outer Ring Road East', 'Flats for sale in Panathur', '3 BHK Flats for sale in Panathur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinPanathur, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-neopolis-panathur-bangalore-east-1886-sqft-spid-F92592542,F92592542,Sobha Neopolis,Sobha Neopolis,12.933661111111112,77.71774444444445,2.82 Crore,"@ 22,731 per sqft","₹22,731 /sqft",Super Built-up area 1885.73(175.19 sq.m.)Carpet area: 1240.55 sqft (115.25 sq.m.)  sqft,175.19,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,"A1687, Panathur, Bangalore",15th   of 18 Floors,West,"Pool,Park,Club,Others,Main Road",0 to 1 Year Old,"Jul 16, 2026","['Sarah Montessori School', 'SH 35', 'Aurbis Business Parks', 'Sakra World Hospital', 'Kadubeesanahalli Metro Station', 'Annamalai University Bangalore', 'Virginia Mall', 'Oakwood Residence Whitefield', 'Atal Bihari Vajpayee Stadium', 'Karnataka Golf Association', 'KSR Bengaluru City Junction', 'Kempegowda International Airport']","The flat is facing the west direction. The flat has a total of 18 floors and this property is situated on 15th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a p...",,,"['Connectivity3.8 out of 5', 'Lifestyle4 out of 5', 'Safety4 out of 5', 'Green Area3.8 out of 5']",https://imagecdn.99acres.com/media1/39684/18/793698312O-1783922353368.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Outer Ring Road East', 'Flats for sale in Panathur', '3 BHK Flats for sale in Panathur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinBagalur, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-brigade-el-dorado-bagalur-bangalore-north-1100-sqft-spid-C92279734,C92279734,Brigade El Dorado,Brigade El Dorado,13.1436588,77.6804084,1.46 Crore,"@ 13,272 per sqft","₹13,272 /sqft",Super Built-up area 1100(102.19 sq.m.)  sqft,102.19,3 Bedrooms,2 Bathrooms,1 Balcony,Pooja Room,"2xxx, Bagalur, Bangalore",21st   of 21 Floors,South-East,Others,10+ Year Old,"Jul 02, 2026","['St. Francis School', 'Bhartiya Mall Of Bengaluru', 'Dodjala Railway Station', 'State Highway 104', 'CMR University', 'NRV Hospital', 'Kempegowda International Airport', 'Amada Business Centre', 'Taj Bangalore', 'Bachpan Play School']","This is an ivy certified apartment: Legally verified and ready to move in.Welcome to a life of elevated luxury at brigade el dorado. Perched beautifully on the 21st floor, this stunning 3 bhk apartment offers breathtaking panoramic views and an abundance of positive energy, perfectly aligned with ...",,,"['Construction3.7 out of 5', 'Amenities4 out of 5', 'Management3.6 out of 5', 'Connectivity3.7 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/39311/16/786236126O-1782889407482.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Bagalur Main Road', 'Flats for sale in Bagalur', '3 BHK Flats for sale in Bagalur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,Neha,Ivy Homes,"Member Since Apr, 2026","22,5TH FLOOR HARA CHAMBERS KH ROAD BANGALORE BENGA,",https://ivy.homes/buy
bangalore,"3 BHK FlatinBommanahalli, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emmanuel-ashley-park-bommanahalli-bangalore-south-1640-sqft-spid-V90332924,V90332924,Emmanuel Ashley Park,Emmanuel Ashley Park,12.903030555555556,77.62700555555556,1.9 Crore,"@ 11,585 per sqft","₹11,585 /sqft",Super Built-up area 1640(152.36 sq.m.)Carpet area: 1047 sqft (97.27 sq.m.)  sqft,152.36,3 Bedrooms,3 Bathrooms,2 Balconies,,"407, Bommanahalli, Bangalore",4th   of 8 Floors,North,,0 to 1 Year Old,"Jun 07, 2026","['Hongasandra metro station', 'Bommanahalli Mosque', 'Ganesha Temple', 'St Marys Church', 'Ganesh Temple', 'Indian overseas bank ATM', 'Canara bank ATM', 'Hdfc bank ATM', 'Icici bank ATM', 'Kottakkal Arya Vaidya Sala', ""Dr. Reddy's Dental Forum"", 'Prashanth Hospital', 'Kavya Hospital', 'Bhaanu Nursing Home', 'Uma Nursing Home Bengaluru Rural', 'Blossoms Hospital', 'Mahanth Hospital', 'Vinayaka Specialty Hospital', 'Jain Medicals', 'Indian Oil', 'Bharat Petroleum', 'Lakshmi vilas bank', 'Ammis Biryani', 'Sri Krishna Upahara', 'Swati Bakery', 'Tharavad', 'Dandes Hyderabad Biryani', 'Lorven Pub Sch', 'GUHPS', 'Sri Ram Driving School', 'Anikethan Pub Sch Hongasandra 1', 'St Joseph HPS Bommana Halli', 'The Oxford Dental College & Hospital', 'The Oxford College of Engineering', 'GKHPS Bommanahalli', 'New Pecidencny Public School Icse', 'New Cambridge Convent &HS Bommana Halli', 'Gnanabharathi HPS Hongasandra 1', 'EHPS Amardeep Bommana Halli', 'EHPS New Francis Bommana Halli', 'Emids Technologies Pvt Ltd', 'Mando Softtech India Pvt Ltd', 'IRunway', 'Quartesian Clinical Research Pvt Ltd.', 'Hinduja Global Solutions Ltd.', 'Mindteck', 'Avaya', 'Tally Solutions Private Limited', 'MetricStream Inc.', 'Quinnox Inc']","Containing 3 bedroom(s), 3 bathrooms and 2 balconies, this flat is spread over a super built up area of 1640 sq.Ft. The flat has a total of 8 floors and this property is situated on 4th floor. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the projec...",,"['Vaastu Compliant', '1 Covered Parking']","['Connectivity4.4 out of 5', 'Lifestyle4.2 out of 5', 'Safety4.2 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/38584/14/771694940O-1780579854231.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Hosur Road', 'Flats for sale in Bommanahalli', '3 BHK Flats for sale in Bommanahalli']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinChikkalasandra, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chikkalasandra-bangalore-south-2121-sqft-spid-D90565564,D90565564,Sri Lakshmi Enclave,Sri Lakshmi Enclave ,12.913736111111112,77.54383055555556,1.74 Crore,"@ 8,203 per sqft","₹8,203 /sqft",Super Built-up area 2121(197.05 sq.m.)  sqft,197.05,3 Bedrooms,3 Bathrooms,1 Balcony,Pooja Room,"Chikkalasandra, Bangalore",3rd   of 5 Floors,North,,0 to 1 Year Old,"Jun 19, 2026","['Ganesha Mural', 'Chikkalasandra Raghavendra Swami Mutt', 'Karnataka bank ATM', 'Hdfc bank ATM', 'Icici ATM', 'Canara bank ATM', 'Corporation bank ATM', 'Axis bank ATM', 'Sbi state bank of india ATM', 'State bank of india ATM', 'GBY ENT Clinic', 'Gowri Dental Clinic', 'Ullas Clinic', 'Root & Crown Dental Care', ""Nandeesh's Dental Speciality"", 'Lakshmi Venkateswara Clinic', 'Akshay Dental care', 'Diya Speciality Eye Care', 'Venkateshwara Clinic', 'Beta Clinic', 'Carewell Dental Clinic', 'Nagaratna Clinic', ""St. Martha's Hospital"", 'Arogya Clinic', 'Himalaya Medicals', 'Medplus', 'Annapurna Drug House', 'AGS Layout Bus Stand', 'IOCL', 'Jana Bharat Gas Agency', 'Karnataka bank', 'Hdfc bank', 'Axis bank', 'Icici bank uttarahalli branch', 'State bank of india', 'Taaza cake', 'Nandini Milk Parlor', 'Goli', 'Shanthi Sagar', 'South Grand', 'Naksha Restaurant', ""Kaggis' Bakery"", ""Bramhi's Chat Shop"", 'North Karanataka mess', 'Masala', 'Masala', 'Uttarahalli Biriyani House', 'Sri Chaitanya Techno School', 'Bangalore International Public School', 'G.r. Correspondence College']","This residential flat is north-Facing direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 2121 sq.Ft. The property is located on the 3rd floor of a 5 floors tall building. This 0-1 year old property is ...",,"['Lift(s)', 'Corner Property', 'Power Back-up', '1 Covered Parking', 'Water Storage']","['Connectivity4.1 out of 5', 'Lifestyle4 out of 5', 'Safety4.1 out of 5', 'Green Area4.1 out of 5']",https://imagecdn.99acres.com/media1/37377/7/747547862O-1776849429416.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Chikkalasandra', '3 BHK Flats for sale in Chikkalasandra']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,,,,,
bangalore,"4 BHK FlatinHosahalli, Bangalore North",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-purva-zenium-hosahalli-bangalore-north-2123-sqft-spid-P92311902,P92311902,Purva Zenium,Purva Zenium,13.1455065,77.6388038,2.6 Crore,"@ 12,246 per sqft","₹12,246 /sqft",Super Built-up area 2123(197.23 sq.m.)Carpet area: 1600 sqft (148.64 sq.m.)  sqft,197.23,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,"005, Hosahalli, Bangalore North",10th   of 13 Floors,East,"Pool,Park,Club",0 to 1 Year Old,"Jul 02, 2026","['The Galleria Mall', 'NH 44', 'Sri Venkateshwara Central School', 'CMR University', 'N R V Hospital', 'Kempegowda International Airport', 'Bettahalsoor Railway Station', 'Ecopolis, IT/ITES SEZ', 'Clarks Inn Airport, Bangalore', 'Club Cabana Amusement Park', 'Vidhyanagara Stadium']","This is a east-Facing property. The flat occupies a super built up area of 2123 sq.Ft. That consists of 4 bedrooms, 4 bathrooms and 2 balconies. The flat has a total of 13 floors and this property is situated on 10th floor. This 0-1 year old property is available for immediate possession as the proj...",,,"['Connectivity4.1 out of 5', 'Lifestyle4 out of 5', 'Safety4.2 out of 5', 'Green Area4.1 out of 5']",https://imagecdn.99acres.com/media1/39308/14/786174182O-1782884496107.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Hosahalli', '4 BHK Flats for sale in Hosahalli']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinPoornapragna Housing Society Layout, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-poornapragna-housing-society-layout-bangalore-south-1450-sqft-spid-G92001484,G92001484,Balaji Enclave,Balaji Enclave ,12.90531388888889,77.53023333333333,1.4 Crore,"@ 9,655 per sqft","₹9,655 /sqft",Super Built-up area 1450(134.71 sq.m.)  sqft,134.71,3 Bedrooms,2 Bathrooms,3 Balconies,"Pooja Room,Servant Room","Poornapragna Housing Society Layout, Bangalore",4th   of 4 Floors,East,Park,1 to 5 Year Old,"Jun 18, 2026","['Patalamma Temple', 'Anjaneya Temple', 'Sri Shanmukha Temple', 'Kumaraswamy Temple', 'Kaalikamba Temple', 'Gayatri Temple', 'Kalabhairava Temple', 'Maramma Temple', 'Veeranjeneya Temple', 'St Anthony', 'Subramanya Temple', 'State bank of india ATM', 'Corporation bank ATM', 'Soukhya Family Clinic', 'Poorna Clinic', 'Usha Vikranth Diagnostic Center and Hospital', 'Unity Hospital Bengaluru Urban', ""Nandeesh's Dental Speciality"", 'Srinivas Clinic', 'Perfetual Help Hospital', ""St. Martha's Hospital"", 'Nagarathna Hospital', 'Carewell Dental Clinic', 'Nagaratna Clinic', 'Lakshmi Venkateswara Clinic', 'Venkateshwara Clinic', 'Ullas Clinic', 'Lalitha Medicals', 'Annapurna Drug House', 'D33 Uttarahalli BMTC Depot', 'AGS Layout Bus Stand', 'Uttarahalli Bus Station', 'State bank of india', 'Canara bank', 'Hdfc bank', 'Vaibhavi', 'Vaishnavi', 'Rotti Mane Dhabha', 'Sun Pub', 'Andra Spice', 'Nandini Milk Parlor', 'Taaza cake', 'Kaapi Katte', 'Quality Nursing Institute', 'Swargarani', 'RNS Institute of Technology', 'G.r. Correspondence College', 'Government School', 'Sri Chaitanya Techno School', 'library']","3bhk flat for sale @ bhcs layout, bsk 5th stage Near pakashala hotel, uttharahalli main road Property details 6 years old Flat area : 1450 sqft 
Flat on : 3rd floor, last floor 
Total floors : G+3
Facing : East facing flat 
Landshare : 529 sqft uds 
Rera approved : Oc cc 
Project with a/e ka...","['Bed', '3 Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Security / Fire Alarm', 'Power Back-up', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Water Storage']","['Connectivity4.2 out of 5', 'Lifestyle4.4 out of 5', 'Safety4.3 out of 5', 'Green Area4.2 out of 5']",https://imagecdn.99acres.com/media1/38966/16/779336844O-1781774524838.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Poornapragna Housing Society Layout', '3 BHK Flats for sale in Poornapragna Housing Society Layout']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,,,,,
bangalore,"3 BHK FlatinMallasandra, Near Kanakpura Road, Bangalore",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purva-highland-mallasandra-bangalore-south-1843-sqft-spid-K91763104,K91763104,Purva Highland,Purva Highland,12.853772222222222,77.54414722222222,1.85 Crore,"@ 10,037 per sqft","₹10,037 /sqft",Super Built-up area 1843(171.22 sq.m.)Built-up area: 1700 sqft (157.94 sq.m.)Carpet area: 1500 sqft (139.35 sq.m.)  sqft,171.22,3 Bedrooms,3 Bathrooms,3 Balconies,Store Room,"345, Mallasandra, Near Kanakpura Road, Bangalore",14th   of 20 Floors,West,"Pool,Park,Club",10+ Year Old,"Jun 10, 2026","['Sri Kumaran Public School', 'K S School of Engineering and Mgt', 'Holiday Village Resort', 'Nadaprabhu Kempegowda', 'Ritu Hospital', 'Anjanapura Main Road', 'NH 48', 'Royal Meenakshi Mall', 'Trawex Technologies', 'Tornadoes FC & Academy', 'KSR Bengaluru City Junction', 'Kempegowda International Airport', 'Karnataka Golf Association', 'Wonderla Amusement Park']","This property faces the west direction. Constructed on a super built up area of 1843 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 3 balconies. The property is located on the 14th floor of a 20 floors tall building. An added advantage of this 10+ years old flat is that it is available for...","['Wardrobe', 'Fan', 'Geyser', 'Light', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction4.3 out of 5', 'Amenities4 out of 5', 'Management4.1 out of 5', 'Connectivity3.9 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/38718/14/774374290O-1781009493474.jpg,"['Home', 'Property in Bangalore', 'Flats for sale in Bangalore', 'Flats for sale in Mallasandra', '3 BHK Flats for sale in Mallasandra']","{""Property Ownership"": "":"", ""Parking"": "":"", ""Width of facing road"": "":"", ""Furnishing"": "":"", ""Flooring"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://rera.karnataka.gov.in/,SHARU HOMES,SHARU homes,"Member Since Dec, 2023","LN coworks 5th cross, Kothanur Bda, RBI layout, Jp, Bangalore South",www.sharuhomes.com
