city,property_name,link,property_id,society,societyName,latitude,longitude,price,pricePerSqft,area,areaWithType,areaSqm,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,overlooking,agePossession,postedDate,nearbyLocations,description,furnishDetails,features,rating,mainImage,breadcrumbHierarchy,additionalDetailsJson,reraStatus,reraWebsite,dealerName,dealerCompany,dealerMemberSince,dealerAddress,dealerWebsite
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-escon-primera-zirakpur-chandigarh-2050-sqft-spid-B89818216,B89818216,Escon Primera,Escon Primera,30.6203076,76.7952557,1.7 Crore,"@ 8,292 per sqft","₹8,292 /sqft",Super Built-up area 2050(190.45 sq.m.)  sqft,190.45,3 Bedrooms,2 Bathrooms,2 Balconies,,"Zirakpur, Chandigarh, India",6th   of 17 Floors,East,"Pool,Park,Club,Main Road,Others,Sea facing",0 to 1 Year Old,"May 22, 2026",,"The flat is facing the east direction. The flat is over 2050 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 2 balconies. The property is located on the 6th floor of a 17 floors tall building. This is a ready to move project and the property is 0-1 year old. The beautifully d...","['Light', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/37504/10/750090500O-1777279499062.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"2 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-joynest-moh-1-zirakpur-chandigarh-1137-sqft-r3-spid-D81346339,D81346339,Joynest MOH 1,Joynest MOH 1,30.6180893,76.7985709,65 Lac,"@ 5,716 per sqft","₹5,716 /sqft",Super Built-up area 1137(105.63 sq.m.)Carpet area: 645 sqft (59.92 sq.m.)  sqft,105.63,2 Bedrooms,2 Bathrooms,3 Balconies,Pooja Room,"Zirakpur, Chandigarh, India",5th   of 9 Floors,,,0 to 1 Year Old,"May 31, 2026",,"This 2 bhk apartment is available for sale in joynest moh 1, one of the most prominent projects for flats in zirakpur, mohali. The flat is over 1137 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 3 balconies. The residential building has 9 floors in total and the flat for sa...","['2 Wardrobe', 'Fan', 'Exhaust Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction3.5 out of 5', 'Amenities3.6 out of 5', 'Management3.6 out of 5', 'Connectivity3.9 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/29653/6/593066473O-1767450791024.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '2 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Fab Realtors,Fab Realtors,"Member Since Dec, 2023","Showroom No. 17, Second Floor Uptown Insignia, PR-, Punjab Others",
chandigarh,"3 BHK FlatinDhakoli, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dhakoli-mohali-1759-sqft-spid-X91707636,X91707636,motiya blue ridge,motiya blue ridge,30.6552251,76.8442608,92 Lac,"@ 5,230 per sqft","₹5,230 /sqft",Super Built-up area 1759(163.42 sq.m.)  sqft,163.42,3 Bedrooms,3 Bathrooms,3 Balconies,"Study Room,Store Room,Pooja Room","Dhakoli, Chandigarh, India",10th   of 12 Floors,North-East,"Club,Pool,Park,Main Road,Others",0 to 1 Year Old,"Jun 23, 2026",,"The flat is facing the north-East direction. Constructed on a super built up area of 1759 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 3 balconies. The property is located on the 10th floor of a 12 floors tall building. This 0-1 year old property is available for immediate possession as ...","['Wardrobe', 'Fan', 'Geyser', 'Light', 'Chimney', 'Modular Kitchen', 'AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Private Garden', 'Power Back-up', 'Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Corner Property', 'Vaastu Compliant', 'Intercom Facility', '1 Covered Parking', '1 Open Parking', 'Swimming Pool', 'Visitor Parking', 'Park', 'Piped-gas', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Gymnasium', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant']","['Connectivity3.7 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.5 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/39080/14/781614786O-1782128009004.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', 'Flats in Dhakoli', '3 BHK Flats in Dhakoli']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-zirakpur-chandigarh-1910-sqft-spid-Q92413032,Q92413032,Aristo 56,Aristo 56,30.63678611111111,76.806625,1.1 Crore,"@ 5,759 per sqft","₹5,759 /sqft",Carpet area: 1910 (177.44 sq.m.)  sqft,177.44,3 Bedrooms,3 Bathrooms,3 Balconies,,"Zirakpur, Chandigarh, India",4th   of 15 Floors,East,"Main Road,Park",1 to 5 Year Old,"Jul 04, 2026",,"This residential flat is east-Facing direction. The flat occupies a carpet area of 1910 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 3 balconies. The residential building has 15 floors in total and the flat for sale is located on the 4th floor. As the project is already ready to move, so you ...","['Wardrobe', 'Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Vaastu Compliant', 'Power Back-up', 'Security / Fire Alarm', 'Corner Property', 'Intercom Facility', '1 Covered Parking', '1 Open Parking', 'Security Guard', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Natural Light', 'Airy Rooms', 'Club house']","['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/39423/16/788476768O-1783165680027.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,Gurjit Singh,GNR Homes,"Member Since Jun, 2026","Sector 127, Mohali",
chandigarh,3 BHK FlatinSector 48A Chandigarh,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-indiian-express-society-sector-48a-chandigarh-1800-sqft-r1-spid-E88466940,E88466940,Indiian Express Society,Indiian Express Society,30.690505555555557,76.76006111111111,1.95 Crore,"@ 10,833 per sqft","₹10,833 /sqft",Super Built-up area 1800(167.23 sq.m.)Carpet area: 1500 sqft (139.35 sq.m.)  sqft,167.23,3 Bedrooms,2 Bathrooms,2 Balconies,Others,"Sector 48A Chandigarh, Chandigarh, India",3rd   of 3 Floors,East,Park,10+ Year Old,"Jun 26, 2026",,"3 bhk flat 3rd floor in indian express society, sector-48a, chandigarh for sale. Lease hold 
Safeways real estates 8195o and 81ooo
Park facing
Near local market
Good location & peaceful surroundings","['Modular Kitchen', 'Chimney', 'No AC', 'No Bed', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Gated Society', 'Power Back-up', '2 Covered Parking', 'Visitor Parking', 'Park', 'Maintenance Staff']",,https://imagecdn.99acres.com/media1/39168/5/783365126O-1782391477964.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Sector 48 Chandigarh', 'Flats in Sector 48A Chandigarh', '3 BHK Flats in Sector 48A Chandigarh']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,Sukhwinder Singh,Safeways Real Estates,"Member Since Sep, 2024","SCO 270, FF, TDI City, Sector 118, Mohali, Mohali",
chandigarh,"3 BHK FlatinDhakoli, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dhakoli-mohali-1800-sqft-spid-P91824928,P91824928,Imperial Appartments,Imperial Appartments,30.6552251,76.8442608,1.26 Crore,"@ 7,000 per sqft","₹7,000 /sqft",Carpet area: 1800 (167.23 sq.m.)  sqft,167.23,3 Bedrooms,3 Bathrooms,2 Balconies,"Pooja Room,Servant Room,Study Room","Dhakoli, Chandigarh, India",4th   of 14 Floors,East,"Pool,Park,Club,Main Road,Others",0 to 1 Year Old,"Jun 18, 2026",,"The flat is east-Facing. The flat is over 1800 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The residential building has 14 floors in total and the flat for sale is located on the 4th floor. This is a ready to move project and the property is 0-1 year old. The flat co...","['Fan', 'Stove', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', '1 Covered Parking', '1 Open Parking', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Water Storage']","['Connectivity3.7 out of 5', 'Lifestyle3.8 out of 5', 'Safety3.5 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/38965/19/779319032O-1781772457982.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', 'Flats in Dhakoli', '3 BHK Flats in Dhakoli']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,3 BHK Flatin Sector 49 Chandigarh,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pink-rose-society-sector-49-chandigarh-1150-sqft-spid-Y91803938,Y91803938,Pink Rose Society,Pink Rose Society,30.694525,76.74801111111111,2.75 Crore,"@ 23,913 per sqft","₹23,913 /sqft",Carpet area: 1150 (106.84 sq.m.)  sqft,106.84,3 Bedrooms,2 Bathrooms,2 Balconies,,"Sector 49 Chandigarh, Chandigarh, India",2nd   of 3 Floors,East,Park,10+ Year Old,"Jun 11, 2026",,Pink rose society flat 2nd floor floor with lift sun facing park view green  view 2car parking 24 hour security freehold registry case clear title ready to shift,,"['Lift(s)', 'Security / Fire Alarm', 'Gated Society', '2 Covered Parking', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Water Storage']","['Connectivity4 out of 5', 'Lifestyle3.9 out of 5', 'Safety4 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/38748/7/774967692O-1781098945466.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Sector 49 Chandigarh', '3 BHK Flats in Sector 49 Chandigarh']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Facing"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",NOT AVAILABLE,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-zirk-zirakpur-chandigarh-1750-sqft-r1-spid-E87574720,E87574720,The Zirk,The Zirk,30.64449722222222,76.79321388888889,1.15 Crore,"@ 6,546 per sqft","₹6,546 /sqft",Super Built-up area 1750(162.58 sq.m.)Carpet area: 991 sqft (92.07 sq.m.)  sqft,162.58,3 Bedrooms,3 Bathrooms,3 Balconies,,"Zirakpur, Chandigarh, India",6th   of 13 Floors,,"Pool,Park,Main Road,Club",0 to 1 Year Old,"May 31, 2026",,"Located on the outer periphery of chandigarh, zirk is one of the most upcoming luxury projects in zirakpur that outclasses other projects of its kind by offering best-In-Class amenities to its residents. Its an ideal investment destination, a nest for your dream home, and a location which lies at th...","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/37847/5/756945248O-1778396480164.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Furnishing"": "":"", ""Parking"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Investor Bureau estates,Investor Bureau estates,"Member Since Mar, 2025","Mohali, Mohali",
chandigarh,"2 BHK FlatinMullanpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-lake-mullanpur-chandigarh-1405-sqft-spid-G91696402,G91696402,Omaxe The Lake,Omaxe The Lake,30.8196379,76.7264399,1.15 Crore,"@ 8,185 per sqft","₹8,185 /sqft",Super Built-up area 1405(130.53 sq.m.)  sqft,130.53,2 Bedrooms,2 Bathrooms,2 Balconies,,"House No. Na, Mullanpur, Chandigarh, India",5th   of 22 Floors,East,"Park,Pool,Club,Main Road",1 to 5 Year Old,"Jun 09, 2026",,"2bhk apartment for sale in omaxe the lake, new chandigarh.
Lake facing.
Call for more details.","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity3.9 out of 5', 'Lifestyle3.9 out of 5', 'Safety3.8 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/38656/12/773132362O-1780816498830.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Mullanpur', '2 BHK Flats in Mullanpur']","{""Transaction Type"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Lalita Thakur,Allied Realty,"Member Since Dec, 2020","SCO 25 SECTOR 21 C CHANDIGARH  , Chandigarh",http://alliedrealty.co.in/
chandigarh,2 BHK FlatinNew Chandigarh,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omaxe-the-resort-chandigarh-new-chandigarh-1270-sqft-spid-M91697688,M91697688,Omaxe The Resort Chandigarh,Omaxe The Resort Chandigarh,30.8126065,76.7107504,95 Lac,"@ 7,480 per sqft","₹7,480 /sqft",Super Built-up area 1270(117.99 sq.m.)  sqft,117.99,2 Bedrooms,2 Bathrooms,2 Balconies,Store Room,"House No. Na, New Chandigarh, Chandigarh, India",5th   of 21 Floors,North-East,"Pool,Park,Main Road,Club,Others",1 to 5 Year Old,"Jun 08, 2026",,"2bhk apartment for sale in omaxe the resort new chandigarh.
Park facing apartment .
Call for more details.","['Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.4 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.3 out of 5', 'Green Area4.4 out of 5']",https://imagecdn.99acres.com/media1/38658/7/773167274O-1780819540863.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in New Chandigarh', '2 BHK Flats in New Chandigarh']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,Lalita Thakur,Allied Realty,"Member Since Dec, 2020","SCO 25 SECTOR 21 C CHANDIGARH  , Chandigarh",http://alliedrealty.co.in/
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-golden-era-home-zirakpur-chandigarh-1750-sqft-r3-spid-I84857254,I84857254,Golden Era Home,Golden Era Home,30.635004046109607,76.8294680710663,80.5 Lac,"@ 7,846 per sqft","₹7,846 /sqft",Super Built-up area 1750(162.58 sq.m.)Carpet area: 1026 sqft (95.32 sq.m.)  sqft,162.58,3 Bedrooms,3 Bathrooms,3+ Balconies,Others,"Zirakpur, Chandigarh, India",5th   of 14 Floors,North-East,"Park,Main Road,Others",0 to 1 Year Old,"Jun 16, 2026",,"This 3 bhk flat is located in golden era home, which houses some of the most spacious flats in zirakpur, chandigarh. This property faces the north-East direction. The flat occupies a super built up area of 2025 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. The property is located ...","['3 Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/37443/8/748868210O-1777033633066.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"4 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-green-lotus-utsav-zirakpur-chandigarh-2100-sqft-spid-R90491304,R90491304,Green Lotus Utsav,Green Lotus Utsav,30.61650277777778,76.80101666666667,1.85 Crore,"@ 8,809 per sqft","₹8,809 /sqft",Super Built-up area 2100(195.1 sq.m.)Carpet area: 2050 sqft (190.45 sq.m.)  sqft,195.1,4 Bedrooms,4 Bathrooms,3+ Balconies,"Pooja Room,Study Room,Servant Room,Others","Zirakpur, Chandigarh, India",4th   of 13 Floors,North-East,"Pool,Main Road,Sea facing,Park,Club,Others",0 to 1 Year Old,"Jun 15, 2026",,3bhk semi furnished flat for sale 4 split ac 4 geyser ro moduler kitchen chiemny power back up swimming pool club house gym gas stove microwave oven dish washer friedge curtain rod,"['Water Purifier', 'Fan', 'Fridge', 'Exhaust Fan', 'Dining Table', '4 Geyser', 'Stove', 'Light', '4 AC', '4 TV', 'Modular Kitchen', 'Chimney', 'Curtains', '3 Bed', '5 Wardrobe', 'Sofa', 'Washing Machine', 'Microwave']",,"['Construction3.1 out of 5', 'Amenities3.7 out of 5', 'Management3.4 out of 5', 'Connectivity3.6 out of 5', 'Green Area3.9 out of 5']",https://imagecdn.99acres.com/media1/37300/1/746001364O-1776583690261.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '4 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"2 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-highland-park-zirakpur-chandigarh-1156-sqft-spid-C91938924,C91938924,Highland Park,Highland Park,30.6480867,76.7975017,65 Lac,"@ 9,272 per sqft","₹9,272 /sqft",Super Built-up area 1156(107.4 sq.m.)Carpet area: 701 sqft (65.13 sq.m.)  sqft,107.4,2 Bedrooms,2 Bathrooms,2 Balconies,,"Zirakpur, Chandigarh, India",1st   of 3 Floors,North,"Park,Main Road",1 to 5 Year Old,"Jun 17, 2026",,"This is a north-Facing property. Constructed on a super built up area of 1156 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. This flat is situated on the 1st floor of this 3 floors tall residential building. This is a ready to move project and the property is 1-5 years old. Th...","['2 Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction4.1 out of 5', 'Amenities4 out of 5', 'Management4.2 out of 5', 'Connectivity4.2 out of 5', 'Green Area4 out of 5']",https://imagecdn.99acres.com/media1/38900/12/778012738O-1781592307080.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '2 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
chandigarh,"3 BHK FlatinDera Bassi, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-steel-strips-towers-dera-bassi-chandigarh-1738-sqft-r2-spid-W81289943,W81289943,Steel Strips Towers,Steel Strips Towers,30.5886835,76.8470955,90.32 Lac,"@ 6,986 per sqft","₹6,986 /sqft",Super Built-up area 1737.5(161.42 sq.m.)Carpet area: 1292.69 sqft (120.09 sq.m.)  sqft,161.42,3 Bedrooms,4 Bathrooms,3 Balconies,,"Dera Bassi, Chandigarh, India",2nd   of 7 Floors,,"Park,Pool,Club,Main Road",0 to 1 Year Old,"Jun 01, 2026",,"Steel strips towers is one of the most popular destination for buying apartments/ flats in dera bassi, chandigarh. You too can be a part of this society by purchasing this 3 bhk flat here. This residential flat is east-Facing direction. The flat is over 1738 sq.Ft. Super built up area and comes with...","['3 Wardrobe', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Construction3.1 out of 5', 'Amenities3.4 out of 5', 'Management2.9 out of 5', 'Connectivity3.9 out of 5', 'Green Area3.6 out of 5']",https://imagecdn.99acres.com/media1/36827/17/736557036O-1775123467456.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Dera Bassi', '3 BHK Flats in Dera Bassi']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""WheelChair Friendly"": "":"", ""Water Source"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,RAVI SHARMA,AARAVI INFRA,"Member Since Nov, 2024","House no 212  gomala vihar derabassi zirakur, Mohali",
chandigarh,"3 BHK FlatinZirakpur, Chandigarh",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-malwa-escon-arena-zirakpur-chandigarh-1935-sqft-spid-U90498502,U90498502,Malwa Escon Arena,Malwa Escon Arena,30.6290866,76.82891819999999,1.2 Crore,"@ 6,201 per sqft","₹6,201 /sqft",Carpet area: 1935 (179.77 sq.m.)  sqft,179.77,3 Bedrooms,3 Bathrooms,3 Balconies,Others,"Zirakpur, Chandigarh, India",7th   of 11 Floors,East,"Pool,Park,Club,Main Road,Others",5 to 10 Year Old,"Jun 17, 2026",,"Escon arena located in zirakpur, on chandigarh ambala delhi national highway is a project by malwa projects pvt. Ltd. Offering spacious 2 bhk, 3 bhk and 4 bhk apartments.
Escon arena is a rera certified project. Escon arena also provides many essential amenities for its residents like jogging & stro...","['3 Wardrobe', 'Fan', 'Light', 'Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Connectivity4.3 out of 5', 'Lifestyle4.3 out of 5', 'Safety4.1 out of 5', 'Green Area4.3 out of 5']",https://imagecdn.99acres.com/media1/37307/8/746148800O-1776601320815.jpg,"['Home', 'Property in Chandigarh', 'Flats in Chandigarh', 'Flats in Zirakpur', '3 BHK Flats in Zirakpur']","{""Transaction Type"": "":"", ""Property Ownership"": "":"", ""Flooring"": "":"", ""Furnishing"": "":"", ""Width of facing road"": "":"", ""Parking"": "":"", ""Power Backup"": "":""}",REGISTERED,https://www.rera.punjab.gov.in/,,,,,
